2021/10/26,15:26:40,stop,0000/00/00,00:00:00
2021/10/26,15:26:40,move_forward,0000/00/00,00:00:00
2021/10/26,15:26:41,stop,0000/00/00,00:00:00
2021/10/26,15:26:41,move_forward,0000/00/00,00:00:00
2021/10/26,15:26:41,stop,0000/00/00,00:00:00
2021/10/26,15:26:41,move_forward,0000/00/00,00:00:00
2021/10/26,15:26:41,stop,0000/00/00,00:00:00
2021/10/26,15:26:41,move_forward,0000/00/00,00:00:00
2021/10/26,15:26:41,stop,0000/00/00,00:00:00
2021/10/26,15:26:41,move_forward,0000/00/00,00:00:00
2021/10/26,15:26:41,stop,0000/00/00,00:00:00
2021/10/26,15:26:41,move_forward,0000/00/00,00:00:00
2021/10/26,15:26:41,stop,0000/00/00,00:00:00
2021/10/26,15:26:42,move_forward,0000/00/00,00:00:00
2021/10/26,15:26:42,stop,0000/00/00,00:00:00
2021/10/26,15:26:42,move_forward,0000/00/00,00:00:00
2021/10/26,15:26:42,stop,0000/00/00,00:00:00
2021/10/26,15:26:42,move_forward,0000/00/00,00:00:00
2021/10/26,15:26:42,stop,0000/00/00,00:00:00
2021/10/26,15:26:42,move_forward,0000/00/00,00:00:00
2021/10/26,15:26:42,stop,0000/00/00,00:00:00
2021/10/26,15:26:42,move_forward,0000/00/00,00:00:00
2021/10/26,15:26:42,stop,0000/00/00,00:00:00
2021/10/26,15:26:49,move_forward,0000/00/00,00:00:00
2021/10/26,15:26:50,stop,0000/00/00,00:00:00
2021/10/26,15:26:50,move_forward,0000/00/00,00:00:00
2021/10/26,15:26:50,stop,0000/00/00,00:00:00
2021/10/26,15:26:50,move_forward,0000/00/00,00:00:00
2021/10/26,15:26:51,stop,0000/00/00,00:00:00
2021/10/26,15:26:51,move_forward,0000/00/00,00:00:00
2021/10/26,15:26:51,stop,0000/00/00,00:00:00
2021/10/26,15:26:51,move_forward,0000/00/00,00:00:00
2021/10/26,15:26:52,stop,0000/00/00,00:00:00
2021/10/26,15:26:52,move_forward,0000/00/00,00:00:00
2021/10/26,15:26:52,stop,0000/00/00,00:00:00
2021/10/26,15:26:52,move_forward,0000/00/00,00:00:00
2021/10/26,15:26:52,stop,0000/00/00,00:00:00
2021/10/26,15:26:52,move_forward,0000/00/00,00:00:00
2021/10/26,15:26:53,stop,0000/00/00,00:00:00
2021/10/26,15:26:53,move_forward,0000/00/00,00:00:00
2021/10/26,15:26:53,stop,0000/00/00,00:00:00
2021/10/26,15:26:53,move_forward,0000/00/00,00:00:00
2021/10/26,15:26:53,stop,0000/00/00,00:00:00
2021/10/26,15:26:59,turn_left,0000/00/00,00:00:00
2021/10/26,15:26:59,stop,0000/00/00,00:00:00
2021/10/26,15:27:00,turn_left,0000/00/00,00:00:00
2021/10/26,15:27:00,stop,0000/00/00,00:00:00
2021/10/26,15:27:02,stop,0000/00/00,00:00:00
2021/10/26,15:27:03,stop,0000/00/00,00:00:00
2021/10/26,15:27:03,stop,0000/00/00,00:00:00
2021/10/26,15:27:04,stop,0000/00/00,00:00:00
2021/10/26,15:27:04,stop,0000/00/00,00:00:00
2021/10/26,15:29:46,turn_left,0000/00/00,00:00:00
2021/10/26,15:29:46,stop,0000/00/00,00:00:00
2021/10/26,15:29:47,turn_left,0000/00/00,00:00:00
2021/10/26,15:29:47,stop,0000/00/00,00:00:00
2021/10/26,15:29:53,turn_left,0000/00/00,00:00:00
2021/10/26,15:29:53,stop,0000/00/00,00:00:00
2021/10/26,15:29:53,turn_left,0000/00/00,00:00:00
2021/10/26,15:29:53,stop,0000/00/00,00:00:00
2021/10/26,15:29:54,turn_left,0000/00/00,00:00:00
2021/10/26,15:29:54,stop,0000/00/00,00:00:00
2021/10/26,15:29:55,turn_left,0000/00/00,00:00:00
2021/10/26,15:29:55,stop,0000/00/00,00:00:00
2021/10/26,15:29:55,turn_left,0000/00/00,00:00:00
2021/10/26,15:29:56,stop,0000/00/00,00:00:00
2021/10/26,15:29:56,turn_left,0000/00/00,00:00:00
2021/10/26,15:29:56,stop,0000/00/00,00:00:00
2021/10/26,15:29:56,turn_left,0000/00/00,00:00:00
2021/10/26,15:29:56,stop,0000/00/00,00:00:00
2021/10/26,15:29:56,turn_left,0000/00/00,00:00:00
2021/10/26,15:29:56,stop,0000/00/00,00:00:00
2021/10/26,15:29:56,turn_left,0000/00/00,00:00:00
2021/10/26,15:29:56,stop,0000/00/00,00:00:00
2021/10/26,15:29:57,turn_left,0000/00/00,00:00:00
2021/10/26,15:29:57,stop,0000/00/00,00:00:00
2021/10/26,15:29:57,turn_left,0000/00/00,00:00:00
2021/10/26,15:29:57,stop,0000/00/00,00:00:00
2021/10/26,15:29:57,turn_left,0000/00/00,00:00:00
2021/10/26,15:29:57,stop,0000/00/00,00:00:00
2021/10/26,15:29:57,turn_left,0000/00/00,00:00:00
2021/10/26,15:29:57,stop,0000/00/00,00:00:00
2021/10/26,15:30:30,move_forward,0000/00/00,00:00:00
2021/10/26,15:30:30,stop,0000/00/00,00:00:00
2021/10/26,15:30:35,move_forward,0000/00/00,00:00:00
2021/10/26,15:30:35,stop,0000/00/00,00:00:00
2021/10/26,15:30:35,move_forward,0000/00/00,00:00:00
2021/10/26,15:30:35,stop,0000/00/00,00:00:00
2021/10/26,15:30:36,move_forward,0000/00/00,00:00:00
2021/10/26,15:30:36,stop,0000/00/00,00:00:00
2021/10/26,15:30:36,move_forward,0000/00/00,00:00:00
2021/10/26,15:30:36,stop,0000/00/00,00:00:00
2021/10/26,15:30:36,move_forward,0000/00/00,00:00:00
2021/10/26,15:30:36,stop,0000/00/00,00:00:00
2021/10/26,15:30:36,move_forward,0000/00/00,00:00:00
2021/10/26,15:30:36,stop,0000/00/00,00:00:00
2021/10/26,15:30:37,move_forward,0000/00/00,00:00:00
2021/10/26,15:30:37,stop,0000/00/00,00:00:00
2021/10/26,15:30:37,move_forward,0000/00/00,00:00:00
2021/10/26,15:30:37,stop,0000/00/00,00:00:00
2021/10/26,15:30:37,move_forward,0000/00/00,00:00:00
2021/10/26,15:30:37,stop,0000/00/00,00:00:00
2021/10/26,15:30:37,move_forward,0000/00/00,00:00:00
2021/10/26,15:30:37,stop,0000/00/00,00:00:00
2021/10/26,15:30:38,move_forward,0000/00/00,00:00:00
2021/10/26,15:30:38,stop,0000/00/00,00:00:00
2021/10/26,15:30:38,move_forward,0000/00/00,00:00:00
2021/10/26,15:30:38,stop,0000/00/00,00:00:00
2021/10/26,15:30:38,move_forward,0000/00/00,00:00:00
2021/10/26,15:30:38,stop,0000/00/00,00:00:00
2021/10/26,15:30:38,move_forward,0000/00/00,00:00:00
2021/10/26,15:30:38,stop,0000/00/00,00:00:00
2021/10/26,15:30:38,move_forward,0000/00/00,00:00:00
2021/10/26,15:30:39,stop,0000/00/00,00:00:00
2021/10/26,15:30:39,move_forward,0000/00/00,00:00:00
2021/10/26,15:30:39,stop,0000/00/00,00:00:00
2021/10/26,15:30:39,move_forward,0000/00/00,00:00:00
2021/10/26,15:30:39,stop,0000/00/00,00:00:00
2021/10/26,15:30:39,move_forward,0000/00/00,00:00:00
2021/10/26,15:30:39,stop,0000/00/00,00:00:00
2021/10/26,15:30:39,move_forward,0000/00/00,00:00:00
2021/10/26,15:30:39,stop,0000/00/00,00:00:00
2021/10/26,15:30:39,move_forward,0000/00/00,00:00:00
2021/10/26,15:30:40,stop,0000/00/00,00:00:00
2021/10/26,15:30:40,move_forward,0000/00/00,00:00:00
2021/10/26,15:30:40,stop,0000/00/00,00:00:00
2021/10/26,15:30:40,move_forward,0000/00/00,00:00:00
2021/10/26,15:30:40,stop,0000/00/00,00:00:00
2021/10/26,15:30:41,move_forward,0000/00/00,00:00:00
2021/10/26,15:30:41,stop,0000/00/00,00:00:00
2021/10/26,15:30:41,move_forward,0000/00/00,00:00:00
2021/10/26,15:30:41,stop,0000/00/00,00:00:00
2021/10/26,15:30:41,move_forward,0000/00/00,00:00:00
2021/10/26,15:30:41,stop,0000/00/00,00:00:00
2021/10/26,15:30:41,move_forward,0000/00/00,00:00:00
2021/10/26,15:30:41,stop,0000/00/00,00:00:00
2021/10/26,15:30:42,move_forward,0000/00/00,00:00:00
2021/10/26,15:30:42,stop,0000/00/00,00:00:00
2021/10/26,15:30:42,move_forward,0000/00/00,00:00:00
2021/10/26,15:30:42,stop,0000/00/00,00:00:00
2021/10/26,15:30:42,move_forward,0000/00/00,00:00:00
2021/10/26,15:30:42,stop,0000/00/00,00:00:00
2021/10/26,15:30:42,move_forward,0000/00/00,00:00:00
2021/10/26,15:30:42,stop,0000/00/00,00:00:00
2021/10/26,15:30:42,move_forward,0000/00/00,00:00:00
2021/10/26,15:30:42,stop,0000/00/00,00:00:00
2021/10/26,15:31:13,move_forward,0000/00/00,00:00:00
2021/10/26,15:31:13,stop,0000/00/00,00:00:00
2021/10/26,15:31:13,move_forward,0000/00/00,00:00:00
2021/10/26,15:31:13,stop,0000/00/00,00:00:00
2021/10/26,15:31:14,move_forward,0000/00/00,00:00:00
2021/10/26,15:31:14,stop,0000/00/00,00:00:00
2021/10/26,15:31:14,move_forward,0000/00/00,00:00:00
2021/10/26,15:31:15,stop,0000/00/00,00:00:00
2021/10/26,15:31:15,move_forward,0000/00/00,00:00:00
2021/10/26,15:31:15,stop,0000/00/00,00:00:00
2021/10/26,15:31:16,move_forward,0000/00/00,00:00:00
2021/10/26,15:31:16,stop,0000/00/00,00:00:00
2021/10/26,15:31:16,move_forward,0000/00/00,00:00:00
2021/10/26,15:31:16,stop,0000/00/00,00:00:00
2021/10/26,15:31:16,move_forward,0000/00/00,00:00:00
2021/10/26,15:31:16,stop,0000/00/00,00:00:00
2021/10/26,15:31:17,move_forward,0000/00/00,00:00:00
2021/10/26,15:31:17,stop,0000/00/00,00:00:00
2021/10/26,15:31:17,move_forward,0000/00/00,00:00:00
2021/10/26,15:31:17,stop,0000/00/00,00:00:00
2021/10/26,15:31:17,move_forward,0000/00/00,00:00:00
2021/10/26,15:31:18,stop,0000/00/00,00:00:00
2021/10/26,15:31:18,move_forward,0000/00/00,00:00:00
2021/10/26,15:31:18,stop,0000/00/00,00:00:00
2021/10/26,15:31:18,move_forward,0000/00/00,00:00:00
2021/10/26,15:31:18,stop,0000/00/00,00:00:00
2021/10/26,15:31:18,move_forward,0000/00/00,00:00:00
2021/10/26,15:31:18,stop,0000/00/00,00:00:00
2021/10/26,15:31:18,move_forward,0000/00/00,00:00:00
2021/10/26,15:31:19,stop,0000/00/00,00:00:00
2021/10/26,15:31:19,move_forward,0000/00/00,00:00:00
2021/10/26,15:31:19,stop,0000/00/00,00:00:00
2021/10/26,15:31:19,move_forward,0000/00/00,00:00:00
2021/10/26,15:31:19,stop,0000/00/00,00:00:00
2021/10/26,15:31:19,move_forward,0000/00/00,00:00:00
2021/10/26,15:31:19,stop,0000/00/00,00:00:00
2021/10/26,15:31:19,move_forward,0000/00/00,00:00:00
2021/10/26,15:31:19,stop,0000/00/00,00:00:00
2021/10/26,15:31:19,move_forward,0000/00/00,00:00:00
2021/10/26,15:31:19,stop,0000/00/00,00:00:00
2021/10/26,15:32:06,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:06,stop,0000/00/00,00:00:00
2021/10/26,15:32:07,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:07,stop,0000/00/00,00:00:00
2021/10/26,15:32:08,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:08,stop,0000/00/00,00:00:00
2021/10/26,15:32:08,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:08,stop,0000/00/00,00:00:00
2021/10/26,15:32:08,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:09,stop,0000/00/00,00:00:00
2021/10/26,15:32:09,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:09,stop,0000/00/00,00:00:00
2021/10/26,15:32:09,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:09,stop,0000/00/00,00:00:00
2021/10/26,15:32:10,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:10,stop,0000/00/00,00:00:00
2021/10/26,15:32:10,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:10,stop,0000/00/00,00:00:00
2021/10/26,15:32:10,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:10,stop,0000/00/00,00:00:00
2021/10/26,15:32:10,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:10,stop,0000/00/00,00:00:00
2021/10/26,15:32:10,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:10,stop,0000/00/00,00:00:00
2021/10/26,15:32:10,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:11,stop,0000/00/00,00:00:00
2021/10/26,15:32:11,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:11,stop,0000/00/00,00:00:00
2021/10/26,15:32:11,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:11,stop,0000/00/00,00:00:00
2021/10/26,15:32:11,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:11,stop,0000/00/00,00:00:00
2021/10/26,15:32:11,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:11,stop,0000/00/00,00:00:00
2021/10/26,15:32:11,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:11,stop,0000/00/00,00:00:00
2021/10/26,15:32:12,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:12,stop,0000/00/00,00:00:00
2021/10/26,15:32:12,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:12,stop,0000/00/00,00:00:00
2021/10/26,15:32:12,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:12,stop,0000/00/00,00:00:00
2021/10/26,15:32:12,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:12,stop,0000/00/00,00:00:00
2021/10/26,15:32:12,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:12,stop,0000/00/00,00:00:00
2021/10/26,15:32:12,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:12,stop,0000/00/00,00:00:00
2021/10/26,15:32:13,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:13,stop,0000/00/00,00:00:00
2021/10/26,15:32:13,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:13,stop,0000/00/00,00:00:00
2021/10/26,15:32:13,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:13,stop,0000/00/00,00:00:00
2021/10/26,15:32:13,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:13,stop,0000/00/00,00:00:00
2021/10/26,15:32:13,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:13,stop,0000/00/00,00:00:00
2021/10/26,15:32:13,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:14,stop,0000/00/00,00:00:00
2021/10/26,15:32:14,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:14,stop,0000/00/00,00:00:00
2021/10/26,15:32:14,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:14,stop,0000/00/00,00:00:00
2021/10/26,15:32:14,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:14,stop,0000/00/00,00:00:00
2021/10/26,15:32:14,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:14,stop,0000/00/00,00:00:00
2021/10/26,15:32:14,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:14,stop,0000/00/00,00:00:00
2021/10/26,15:32:14,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:15,stop,0000/00/00,00:00:00
2021/10/26,15:32:15,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:15,stop,0000/00/00,00:00:00
2021/10/26,15:32:15,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:15,stop,0000/00/00,00:00:00
2021/10/26,15:32:15,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:15,stop,0000/00/00,00:00:00
2021/10/26,15:32:15,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:15,stop,0000/00/00,00:00:00
2021/10/26,15:32:15,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:15,stop,0000/00/00,00:00:00
2021/10/26,15:32:16,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:16,stop,0000/00/00,00:00:00
2021/10/26,15:32:16,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:17,stop,0000/00/00,00:00:00
2021/10/26,15:32:17,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:17,stop,0000/00/00,00:00:00
2021/10/26,15:32:17,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:17,stop,0000/00/00,00:00:00
2021/10/26,15:32:17,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:17,stop,0000/00/00,00:00:00
2021/10/26,15:32:18,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:18,stop,0000/00/00,00:00:00
2021/10/26,15:32:19,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:19,stop,0000/00/00,00:00:00
2021/10/26,15:32:20,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:20,stop,0000/00/00,00:00:00
2021/10/26,15:32:20,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:20,stop,0000/00/00,00:00:00
2021/10/26,15:32:20,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:20,stop,0000/00/00,00:00:00
2021/10/26,15:32:20,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:20,stop,0000/00/00,00:00:00
2021/10/26,15:32:20,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:20,stop,0000/00/00,00:00:00
2021/10/26,15:32:20,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:21,stop,0000/00/00,00:00:00
2021/10/26,15:32:21,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:21,stop,0000/00/00,00:00:00
2021/10/26,15:32:21,move_forward,0000/00/00,00:00:00
2021/10/26,15:32:21,stop,0000/00/00,00:00:00
2021/10/26,15:32:41,move_back,0000/00/00,00:00:00
2021/10/26,15:32:41,stop,0000/00/00,00:00:00
2021/10/26,15:32:41,move_back,0000/00/00,00:00:00
2021/10/26,15:32:41,stop,0000/00/00,00:00:00
2021/10/26,15:32:41,move_back,0000/00/00,00:00:00
2021/10/26,15:32:41,stop,0000/00/00,00:00:00
2021/10/26,15:32:42,move_back,0000/00/00,00:00:00
2021/10/26,15:32:42,stop,0000/00/00,00:00:00
2021/10/26,15:32:42,move_back,0000/00/00,00:00:00
2021/10/26,15:32:42,stop,0000/00/00,00:00:00
2021/10/26,15:32:42,move_back,0000/00/00,00:00:00
2021/10/26,15:32:42,stop,0000/00/00,00:00:00
2021/10/26,15:32:42,move_back,0000/00/00,00:00:00
2021/10/26,15:32:42,stop,0000/00/00,00:00:00
2021/10/26,15:32:42,move_back,0000/00/00,00:00:00
2021/10/26,15:32:42,stop,0000/00/00,00:00:00
2021/10/26,15:32:42,move_back,0000/00/00,00:00:00
2021/10/26,15:32:42,stop,0000/00/00,00:00:00
2021/10/26,15:32:43,move_back,0000/00/00,00:00:00
2021/10/26,15:32:43,stop,0000/00/00,00:00:00
2021/10/26,15:32:43,move_back,0000/00/00,00:00:00
2021/10/26,15:32:43,stop,0000/00/00,00:00:00
2021/10/26,15:32:43,move_back,0000/00/00,00:00:00
2021/10/26,15:32:43,stop,0000/00/00,00:00:00
2021/10/26,15:32:43,move_back,0000/00/00,00:00:00
2021/10/26,15:32:43,stop,0000/00/00,00:00:00
2021/10/26,15:32:43,move_back,0000/00/00,00:00:00
2021/10/26,15:32:43,stop,0000/00/00,00:00:00
2021/10/26,15:32:43,move_back,0000/00/00,00:00:00
2021/10/26,15:32:44,stop,0000/00/00,00:00:00
2021/10/26,15:32:44,move_back,0000/00/00,00:00:00
2021/10/26,15:32:44,stop,0000/00/00,00:00:00
2021/10/26,15:32:44,move_back,0000/00/00,00:00:00
2021/10/26,15:32:44,stop,0000/00/00,00:00:00
2021/10/26,15:32:44,move_back,0000/00/00,00:00:00
2021/10/26,15:32:44,stop,0000/00/00,00:00:00
2021/10/26,15:32:44,move_back,0000/00/00,00:00:00
2021/10/26,15:32:45,stop,0000/00/00,00:00:00
2021/10/26,15:32:45,move_back,0000/00/00,00:00:00
2021/10/26,15:32:45,stop,0000/00/00,00:00:00
2021/10/26,15:32:45,move_back,0000/00/00,00:00:00
2021/10/26,15:32:45,stop,0000/00/00,00:00:00
2021/10/26,15:33:33,turn_left,0000/00/00,00:00:00
2021/10/26,15:33:33,stop,0000/00/00,00:00:00
2021/10/26,15:33:35,turn_left,0000/00/00,00:00:00
2021/10/26,15:33:35,stop,0000/00/00,00:00:00
2021/10/26,15:33:35,turn_left,0000/00/00,00:00:00
2021/10/26,15:33:35,stop,0000/00/00,00:00:00
2021/10/26,15:33:35,turn_left,0000/00/00,00:00:00
2021/10/26,15:33:35,stop,0000/00/00,00:00:00
2021/10/26,15:33:38,turn_left,0000/00/00,00:00:00
2021/10/26,15:33:38,stop,0000/00/00,00:00:00
2021/10/26,15:33:38,turn_left,0000/00/00,00:00:00
2021/10/26,15:33:38,stop,0000/00/00,00:00:00
2021/10/26,15:33:39,turn_left,0000/00/00,00:00:00
2021/10/26,15:33:39,stop,0000/00/00,00:00:00
2021/10/26,15:33:39,turn_left,0000/00/00,00:00:00
2021/10/26,15:33:39,stop,0000/00/00,00:00:00
2021/10/26,15:33:40,turn_left,0000/00/00,00:00:00
2021/10/26,15:33:40,stop,0000/00/00,00:00:00
2021/10/26,15:33:40,turn_left,0000/00/00,00:00:00
2021/10/26,15:33:41,stop,0000/00/00,00:00:00
2021/10/26,15:33:41,turn_left,0000/00/00,00:00:00
2021/10/26,15:33:41,stop,0000/00/00,00:00:00
2021/10/26,15:33:44,turn_left,0000/00/00,00:00:00
2021/10/26,15:33:44,stop,0000/00/00,00:00:00
2021/10/26,15:33:50,move_forward,0000/00/00,00:00:00
2021/10/26,15:33:50,stop,0000/00/00,00:00:00
2021/10/26,15:33:50,move_forward,0000/00/00,00:00:00
2021/10/26,15:33:50,stop,0000/00/00,00:00:00
2021/10/26,15:33:50,move_forward,0000/00/00,00:00:00
2021/10/26,15:33:50,stop,0000/00/00,00:00:00
2021/10/26,15:33:54,move_back,0000/00/00,00:00:00
2021/10/26,15:33:56,move_forward,0000/00/00,00:00:00
2021/10/26,15:33:56,stop,0000/00/00,00:00:00
2021/10/26,15:33:56,move_forward,0000/00/00,00:00:00
2021/10/26,15:33:56,stop,0000/00/00,00:00:00
2021/10/26,15:33:56,move_forward,0000/00/00,00:00:00
2021/10/26,15:33:56,stop,0000/00/00,00:00:00
2021/10/26,15:33:56,move_forward,0000/00/00,00:00:00
2021/10/26,15:33:56,stop,0000/00/00,00:00:00
2021/10/26,15:33:56,move_forward,0000/00/00,00:00:00
2021/10/26,15:33:56,stop,0000/00/00,00:00:00
2021/10/26,15:33:56,move_forward,0000/00/00,00:00:00
2021/10/26,15:33:57,stop,0000/00/00,00:00:00
2021/10/26,15:33:57,move_forward,0000/00/00,00:00:00
2021/10/26,15:33:57,stop,0000/00/00,00:00:00
2021/10/26,15:33:57,move_forward,0000/00/00,00:00:00
2021/10/26,15:33:57,stop,0000/00/00,00:00:00
2021/10/26,15:33:57,move_forward,0000/00/00,00:00:00
2021/10/26,15:33:57,move_back,0000/00/00,00:00:00
2021/10/26,15:33:57,stop,0000/00/00,00:00:00
2021/10/26,15:33:57,move_back,0000/00/00,00:00:00
2021/10/26,15:33:58,stop,0000/00/00,00:00:00
2021/10/26,15:33:58,move_back,0000/00/00,00:00:00
2021/10/26,15:33:58,stop,0000/00/00,00:00:00
2021/10/26,15:33:58,move_back,0000/00/00,00:00:00
2021/10/26,15:33:58,stop,0000/00/00,00:00:00
2021/10/26,15:33:58,move_back,0000/00/00,00:00:00
2021/10/26,15:33:58,stop,0000/00/00,00:00:00
2021/10/26,15:33:58,move_back,0000/00/00,00:00:00
2021/10/26,15:33:58,stop,0000/00/00,00:00:00
2021/10/26,15:33:58,move_back,0000/00/00,00:00:00
2021/10/26,15:33:58,stop,0000/00/00,00:00:00
2021/10/26,15:33:59,move_back,0000/00/00,00:00:00
2021/10/26,15:33:59,stop,0000/00/00,00:00:00
2021/10/26,15:33:59,move_back,0000/00/00,00:00:00
2021/10/26,15:33:59,stop,0000/00/00,00:00:00
2021/10/26,15:33:59,move_back,0000/00/00,00:00:00
2021/10/26,15:33:59,stop,0000/00/00,00:00:00
2021/10/26,15:33:59,move_back,0000/00/00,00:00:00
2021/10/26,15:33:59,stop,0000/00/00,00:00:00
2021/10/26,15:33:59,move_back,0000/00/00,00:00:00
2021/10/26,15:33:59,stop,0000/00/00,00:00:00
2021/10/26,15:33:59,move_back,0000/00/00,00:00:00
2021/10/26,15:33:59,stop,0000/00/00,00:00:00
2021/10/26,15:34:00,move_back,0000/00/00,00:00:00
2021/10/26,15:34:00,stop,0000/00/00,00:00:00
2021/10/26,15:34:00,move_back,0000/00/00,00:00:00
2021/10/26,15:34:00,stop,0000/00/00,00:00:00
2021/10/26,15:34:00,move_back,0000/00/00,00:00:00
2021/10/26,15:34:00,stop,0000/00/00,00:00:00
2021/10/26,15:34:00,move_back,0000/00/00,00:00:00
2021/10/26,15:34:00,stop,0000/00/00,00:00:00
2021/10/26,15:34:00,move_back,0000/00/00,00:00:00
2021/10/26,15:34:00,stop,0000/00/00,00:00:00
2021/10/26,15:34:00,move_back,0000/00/00,00:00:00
2021/10/26,15:34:01,stop,0000/00/00,00:00:00
2021/10/26,15:34:01,move_back,0000/00/00,00:00:00
2021/10/26,15:34:01,stop,0000/00/00,00:00:00
2021/10/26,15:34:01,move_back,0000/00/00,00:00:00
2021/10/26,15:34:01,stop,0000/00/00,00:00:00
2021/10/26,15:34:01,move_back,0000/00/00,00:00:00
2021/10/26,15:34:01,stop,0000/00/00,00:00:00
2021/10/26,15:34:01,move_back,0000/00/00,00:00:00
2021/10/26,15:34:01,stop,0000/00/00,00:00:00
2021/10/26,15:34:01,move_back,0000/00/00,00:00:00
2021/10/26,15:34:01,stop,0000/00/00,00:00:00
2021/10/26,15:34:02,move_back,0000/00/00,00:00:00
2021/10/26,15:34:02,stop,0000/00/00,00:00:00
2021/10/26,15:34:02,move_back,0000/00/00,00:00:00
2021/10/26,15:34:02,stop,0000/00/00,00:00:00
2021/10/26,15:34:02,move_back,0000/00/00,00:00:00
2021/10/26,15:34:02,stop,0000/00/00,00:00:00
2021/10/26,15:34:02,move_back,0000/00/00,00:00:00
2021/10/26,15:34:02,stop,0000/00/00,00:00:00
2021/10/26,15:34:02,move_back,0000/00/00,00:00:00
2021/10/26,15:34:02,stop,0000/00/00,00:00:00
2021/10/26,15:34:02,move_back,0000/00/00,00:00:00
2021/10/26,15:34:03,stop,0000/00/00,00:00:00
2021/10/26,15:34:03,move_back,0000/00/00,00:00:00
2021/10/26,15:34:03,stop,0000/00/00,00:00:00
2021/10/26,15:34:03,move_back,0000/00/00,00:00:00
2021/10/26,15:34:03,stop,0000/00/00,00:00:00
2021/10/26,15:34:03,move_back,0000/00/00,00:00:00
2021/10/26,15:34:03,stop,0000/00/00,00:00:00
2021/10/26,15:34:03,move_back,0000/00/00,00:00:00
2021/10/26,15:34:03,stop,0000/00/00,00:00:00
2021/10/26,15:34:03,move_back,0000/00/00,00:00:00
2021/10/26,15:34:03,stop,0000/00/00,00:00:00
2021/10/26,15:34:04,move_back,0000/00/00,00:00:00
2021/10/26,15:34:04,stop,0000/00/00,00:00:00
2021/10/26,15:34:04,move_back,0000/00/00,00:00:00
2021/10/26,15:34:04,stop,0000/00/00,00:00:00
2021/10/26,15:34:04,move_back,0000/00/00,00:00:00
2021/10/26,15:34:05,stop,0000/00/00,00:00:00
2021/10/26,15:34:05,move_back,0000/00/00,00:00:00
2021/10/26,15:34:05,stop,0000/00/00,00:00:00
2021/10/26,15:34:05,move_back,0000/00/00,00:00:00
2021/10/26,15:34:05,stop,0000/00/00,00:00:00
